Date,Away_Team,Home_Team,Bet_On,Prediction,Actual,Result,Bet_Amount,Profit_Loss,Running_Total,Confidence,Odds
2023-10-27,Denver Nuggets,Memphis Grizzlies,away,0.33,0,WIN,100,149.2100067138672,149.21,0.33,149.21
2023-10-27,Miami Heat,Boston Celtics,home,0.627,1,WIN,100,159.4199981689453,308.63,0.627,159.42
2023-10-27,Oklahoma City Thunder,Cleveland Cavaliers,away,0.318,0,WIN,100,146.61000061035156,455.24,0.318,146.61
2023-10-27,Brooklyn Nets,Dallas Mavericks,home,0.696,1,WIN,100,143.6699981689453,598.91,0.696,143.67
2023-10-27,Orlando Magic,Portland Trail Blazers,away,0.314,0,WIN,100,145.8800048828125,744.78,0.314,145.88
2023-10-28,Miami Heat,Minnesota Timberwolves,home,0.771,1,WIN,100,129.63999938964844,874.42,0.771,129.64
2023-10-28,Indiana Pacers,Cleveland Cavaliers,away,0.287,0,WIN,100,140.27000427246094,1014.69,0.287,140.27
2023-10-28,Utah Jazz,Phoenix Suns,home,0.718,1,WIN,100,139.24000549316406,1153.93,0.718,139.24
2023-10-28,Chicago Bulls,Detroit Pistons,home,0.731,1,WIN,100,136.77000427246094,1290.7,0.731,136.77
2023-10-28,New York Knicks,New Orleans Pelicans,home,0.77,1,WIN,100,129.82000732421875,1420.52,0.77,129.82
2023-10-28,Memphis Grizzlies,Washington Wizards,home,0.679,1,WIN,100,147.17999267578125,1567.71,0.679,147.18
2023-10-29,Golden State Warriors,Houston Rockets,away,0.388,0,WIN,100,163.41000366210938,1731.12,0.388,163.41
2023-10-29,Portland Trail Blazers,Philadelphia 76ers,home,0.726,1,WIN,100,137.69000244140625,1868.81,0.726,137.69
2023-10-29,Los Angeles Lakers,Sacramento Kings,home,0.675,1,WIN,100,148.07000732421875,2016.88,0.675,148.07
2023-10-30,Utah Jazz,Denver Nuggets,home,0.742,1,WIN,100,134.77000427246094,2151.65,0.742,134.77
2023-10-30,Miami Heat,Milwaukee Bucks,home,0.639,1,WIN,100,156.52999877929688,2308.18,0.639,156.53
2023-10-30,Golden State Warriors,New Orleans Pelicans,home,0.685,0,LOSS,100,-100.0,2208.18,0.685,145.99
2023-10-30,Dallas Mavericks,Memphis Grizzlies,away,0.382,0,WIN,100,161.8000030517578,2369.99,0.382,161.8
2023-10-30,Boston Celtics,Washington Wizards,away,0.239,0,WIN,100,131.41000366210938,2501.4,0.239,131.41
2023-10-30,Portland Trail Blazers,Toronto Raptors,home,0.646,0,LOSS,100,-100.0,2401.4,0.646,154.84
2023-10-31,Orlando Magic,LA Clippers,home,0.714,1,WIN,100,140.02999877929688,2541.43,0.714,140.03
2023-10-31,San Antonio Spurs,Phoenix Suns,home,0.641,0,LOSS,100,-100.0,2441.43,0.641,155.96
2023-11-01,Portland Trail Blazers,Detroit Pistons,home,0.728,0,LOSS,100,-100.0,2341.43,0.728,137.45
2023-11-01,Indiana Pacers,Boston Celtics,home,0.692,1,WIN,100,144.50999450683594,2485.94,0.692,144.51
2023-11-01,Washington Wizards,Atlanta Hawks,home,0.7,1,WIN,100,142.91000366210938,2628.85,0.7,142.91
2023-11-01,Cleveland Cavaliers,New York Knicks,home,0.706,0,LOSS,100,-100.0,2528.85,0.706,141.68
2023-11-01,Brooklyn Nets,Miami Heat,away,0.302,0,WIN,100,143.36000061035156,2672.2,0.302,143.36
2023-11-01,New Orleans Pelicans,Oklahoma City Thunder,home,0.605,0,LOSS,100,-100.0,2572.2,0.605,165.15
2023-11-01,Chicago Bulls,Dallas Mavericks,home,0.671,1,WIN,100,149.0399932861328,2721.25,0.671,149.04
2023-11-01,Sacramento Kings,Golden State Warriors,home,0.638,1,WIN,100,156.72999572753906,2877.98,0.638,156.73
2023-11-02,San Antonio Spurs,Phoenix Suns,home,0.661,0,LOSS,100,-100.0,2777.98,0.661,151.25
2023-11-02,Toronto Raptors,Philadelphia 76ers,home,0.779,1,WIN,100,128.42999267578125,2906.4,0.779,128.43
2023-11-02,Detroit Pistons,New Orleans Pelicans,home,0.617,1,WIN,100,162.1699981689453,3068.57,0.617,162.17
2023-11-03,Memphis Grizzlies,Portland Trail Blazers,home,0.629,1,WIN,100,159.0500030517578,3227.62,0.629,159.05
2023-11-03,New York Knicks,Milwaukee Bucks,home,0.607,1,WIN,100,164.77000427246094,3392.39,0.607,164.77
2023-11-04,Utah Jazz,Minnesota Timberwolves,home,0.701,1,WIN,100,142.6999969482422,3535.09,0.701,142.7
2023-11-04,Los Angeles Lakers,Orlando Magic,home,0.641,1,WIN,100,156.08999633789062,3691.18,0.641,156.09
2023-11-04,Phoenix Suns,Philadelphia 76ers,home,0.686,1,WIN,100,145.82000732421875,3837.0,0.686,145.82
2023-11-04,Chicago Bulls,Denver Nuggets,home,0.728,1,WIN,100,137.33999633789062,3974.34,0.728,137.34
2023-11-05,Charlotte Hornets,Dallas Mavericks,home,0.792,1,WIN,100,126.19999694824219,4100.54,0.792,126.2
2023-11-05,Golden State Warriors,Cleveland Cavaliers,away,0.346,1,LOSS,100,-100.0,4000.54,0.346,152.93
2023-11-05,Phoenix Suns,Detroit Pistons,home,0.633,0,LOSS,100,-100.0,3900.54,0.633,158.07
2023-11-06,New Orleans Pelicans,Denver Nuggets,home,0.705,1,WIN,100,141.8000030517578,4042.34,0.705,141.8
2023-11-06,Dallas Mavericks,Orlando Magic,home,0.637,0,LOSS,100,-100.0,3942.34,0.637,157.08
2023-11-06,Washington Wizards,Philadelphia 76ers,home,0.754,1,WIN,100,132.69000244140625,4075.03,0.754,132.69
2023-11-06,San Antonio Spurs,Indiana Pacers,home,0.614,1,WIN,100,162.7899932861328,4237.82,0.614,162.79
2023-11-08,Phoenix Suns,Chicago Bulls,away,0.381,0,WIN,100,161.52000427246094,4399.34,0.381,161.52
2023-11-08,Toronto Raptors,Dallas Mavericks,home,0.793,0,LOSS,100,-100.0,4299.34,0.793,126.04
2023-11-08,Cleveland Cavaliers,Oklahoma City Thunder,home,0.643,1,WIN,100,155.52000427246094,4454.87,0.643,155.52
2023-11-08,Detroit Pistons,Milwaukee Bucks,home,0.663,1,WIN,100,150.88999938964844,4605.75,0.663,150.89
2023-11-08,Miami Heat,Memphis Grizzlies,away,0.379,0,WIN,100,161.0399932861328,4766.79,0.379,161.04
2023-11-08,Washington Wizards,Charlotte Hornets,home,0.668,0,LOSS,100,-100.0,4666.79,0.668,149.76
2023-11-08,New Orleans Pelicans,Minnesota Timberwolves,home,0.681,1,WIN,100,146.80999755859375,4813.6,0.681,146.81
2023-11-08,San Antonio Spurs,New York Knicks,home,0.632,1,WIN,100,158.1199951171875,4971.72,0.632,158.12
2023-11-08,Utah Jazz,Indiana Pacers,home,0.7,1,WIN,100,142.8300018310547,5114.54,0.7,142.83
2023-11-08,Los Angeles Lakers,Houston Rockets,home,0.63,1,WIN,100,158.77999877929688,5273.33,0.63,158.78
2023-11-09,Milwaukee Bucks,Indiana Pacers,home,0.62,1,WIN,100,161.41000366210938,5434.73,0.62,161.41
2023-11-10,Los Angeles Lakers,Phoenix Suns,home,0.682,0,LOSS,100,-100.0,5334.73,0.682,146.71
2023-11-10,Minnesota Timberwolves,San Antonio Spurs,away,0.342,0,WIN,100,152.02999877929688,5486.76,0.342,152.03
2023-11-10,Brooklyn Nets,Boston Celtics,home,0.701,1,WIN,100,142.72999572753906,5629.49,0.701,142.73
2023-11-10,Philadelphia 76ers,Detroit Pistons,away,0.274,0,WIN,100,137.67999267578125,5767.17,0.274,137.68
2023-11-10,New Orleans Pelicans,Houston Rockets,home,0.71,1,WIN,100,140.8300018310547,5908.0,0.71,140.83
2023-11-11,Toronto Raptors,Boston Celtics,home,0.763,1,WIN,100,131.08999633789062,6039.09,0.763,131.09
2023-11-11,Miami Heat,Atlanta Hawks,home,0.61,0,LOSS,100,-100.0,5939.09,0.61,163.94
2023-11-11,Cleveland Cavaliers,Golden State Warriors,home,0.71,0,LOSS,100,-100.0,5839.09,0.71,140.77
2023-11-12,Dallas Mavericks,New Orleans Pelicans,away,0.37,0,WIN,100,158.77999877929688,5997.87,0.37,158.78
2023-11-12,Miami Heat,San Antonio Spurs,away,0.398,0,WIN,100,166.0500030517578,6163.92,0.398,166.05
2023-11-12,Memphis Grizzlies,LA Clippers,home,0.775,0,LOSS,100,-100.0,6063.92,0.775,129.03
2023-11-12,Washington Wizards,Brooklyn Nets,home,0.614,1,WIN,100,162.91000366210938,6226.83,0.614,162.91
2023-11-12,Charlotte Hornets,New York Knicks,home,0.627,1,WIN,100,159.57000732421875,6386.4,0.627,159.57
2023-11-13,New York Knicks,Boston Celtics,home,0.744,1,WIN,100,134.39999389648438,6520.8,0.744,134.4
2023-11-13,Washington Wizards,Toronto Raptors,home,0.717,1,WIN,100,139.5500030517578,6660.35,0.717,139.55
2023-11-13,Chicago Bulls,Milwaukee Bucks,home,0.711,1,WIN,100,140.6999969482422,6801.05,0.711,140.7
2023-11-14,LA Clippers,Denver Nuggets,home,0.72,1,WIN,100,138.97000122070312,6940.02,0.72,138.97
2023-11-14,Dallas Mavericks,New Orleans Pelicans,away,0.373,1,LOSS,100,-100.0,6840.02,0.373,159.55
2023-11-14,Indiana Pacers,Philadelphia 76ers,home,0.661,0,LOSS,100,-100.0,6740.02,0.661,151.31
2023-11-14,Atlanta Hawks,Detroit Pistons,away,0.392,0,WIN,100,164.57000732421875,6904.59,0.392,164.57
2023-11-14,San Antonio Spurs,Oklahoma City Thunder,home,0.684,1,WIN,100,146.14999389648438,7050.74,0.684,146.15
2023-11-14,Memphis Grizzlies,Los Angeles Lakers,home,0.672,1,WIN,100,148.83999633789062,7199.59,0.672,148.84
2023-11-15,Cleveland Cavaliers,Portland Trail Blazers,away,0.382,0,WIN,100,161.9199981689453,7361.51,0.382,161.92
2023-11-15,New York Knicks,Atlanta Hawks,home,0.631,0,LOSS,100,-100.0,7261.51,0.631,158.38
2023-11-17,Phoenix Suns,Utah Jazz,away,0.328,0,WIN,100,148.77999877929688,7410.29,0.328,148.78
2023-11-17,Los Angeles Lakers,Portland Trail Blazers,away,0.342,0,WIN,100,152.02000427246094,7562.31,0.342,152.02
2023-11-17,Sacramento Kings,San Antonio Spurs,away,0.369,0,WIN,100,158.41000366210938,7720.72,0.369,158.41
2023-11-17,Boston Celtics,Toronto Raptors,away,0.372,0,WIN,100,159.19000244140625,7879.91,0.372,159.19
2023-11-17,New York Knicks,Washington Wizards,away,0.366,0,WIN,100,157.7899932861328,8037.7,0.366,157.79
2023-11-17,Milwaukee Bucks,Charlotte Hornets,away,0.357,0,WIN,100,155.42999267578125,8193.13,0.357,155.43
2023-11-17,Detroit Pistons,Cleveland Cavaliers,home,0.692,1,WIN,100,144.49000549316406,8337.62,0.692,144.49
2023-11-18,Oklahoma City Thunder,Golden State Warriors,away,0.373,0,WIN,100,159.55999755859375,8497.18,0.373,159.56
2023-11-18,Minnesota Timberwolves,New Orleans Pelicans,away,0.375,0,WIN,100,159.89999389648438,8657.08,0.375,159.9
2023-11-19,Detroit Pistons,Toronto Raptors,home,0.67,1,WIN,100,149.17999267578125,8806.26,0.67,149.18
2023-11-19,Boston Celtics,Memphis Grizzlies,away,0.235,0,WIN,100,130.7100067138672,8936.96,0.235,130.71
2023-11-19,Phoenix Suns,Utah Jazz,away,0.336,0,WIN,100,150.63999938964844,9087.6,0.336,150.64
2023-11-19,Oklahoma City Thunder,Portland Trail Blazers,away,0.271,0,WIN,100,137.10000610351562,9224.7,0.271,137.1
2023-11-20,LA Clippers,San Antonio Spurs,away,0.369,0,WIN,100,158.39999389648438,9383.09,0.369,158.4
2023-11-20,Denver Nuggets,Detroit Pistons,away,0.337,0,WIN,100,150.77000427246094,9533.86,0.337,150.77
2023-11-20,Milwaukee Bucks,Washington Wizards,away,0.338,0,WIN,100,150.99000549316406,9684.84,0.338,150.99
2023-11-20,Boston Celtics,Charlotte Hornets,away,0.322,1,LOSS,100,-100.0,9584.84,0.322,147.52
2023-11-21,Toronto Raptors,Orlando Magic,home,0.603,1,WIN,100,165.83999633789062,9750.68,0.603,165.84
2023-11-21,Indiana Pacers,Atlanta Hawks,home,0.619,0,LOSS,100,-100.0,9650.68,0.619,161.58
2023-11-21,Cleveland Cavaliers,Philadelphia 76ers,home,0.662,0,LOSS,100,-100.0,9550.68,0.662,151.09
2023-11-21,Portland Trail Blazers,Phoenix Suns,home,0.76,1,WIN,100,131.55999755859375,9682.24,0.76,131.56
2023-11-21,Utah Jazz,Los Angeles Lakers,home,0.704,1,WIN,100,141.9499969482422,9824.18,0.704,141.95
2023-11-22,Philadelphia 76ers,Minnesota Timberwolves,home,0.614,1,WIN,100,162.80999755859375,9986.99,0.614,162.81
2023-11-22,LA Clippers,San Antonio Spurs,away,0.358,0,WIN,100,155.8300018310547,10142.82,0.358,155.83
2023-11-22,Memphis Grizzlies,Houston Rockets,home,0.752,1,WIN,100,133.00999450683594,10275.83,0.752,133.01
2023-11-22,Toronto Raptors,Indiana Pacers,home,0.687,0,LOSS,100,-100.0,10175.83,0.687,145.53
2023-11-22,Milwaukee Bucks,Boston Celtics,home,0.717,1,WIN,100,139.5399932861328,10315.37,0.717,139.54
2023-11-22,Chicago Bulls,Oklahoma City Thunder,home,0.776,1,WIN,100,128.8800048828125,10444.26,0.776,128.88
2023-11-24,New Orleans Pelicans,LA Clippers,home,0.634,0,LOSS,100,-100.0,10344.26,0.634,157.73
2023-11-24,San Antonio Spurs,Golden State Warriors,home,0.671,1,WIN,100,149.0500030517578,10493.3,0.671,149.05
2023-11-24,Sacramento Kings,Minnesota Timberwolves,home,0.602,0,LOSS,100,-100.0,10393.3,0.602,166.08
2023-11-24,Washington Wizards,Milwaukee Bucks,home,0.764,1,WIN,100,130.82000732421875,10524.12,0.764,130.82
2023-11-24,Chicago Bulls,Toronto Raptors,home,0.637,1,WIN,100,157.02999877929688,10681.15,0.637,157.03
2023-11-24,Phoenix Suns,Memphis Grizzlies,away,0.305,0,WIN,100,143.8000030517578,10824.95,0.305,143.8
2023-11-24,Detroit Pistons,Indiana Pacers,home,0.722,1,WIN,100,138.5399932861328,10963.49,0.722,138.54
2023-11-25,Philadelphia 76ers,Oklahoma City Thunder,home,0.605,0,LOSS,100,-100.0,10863.49,0.605,165.17
2023-11-25,Atlanta Hawks,Washington Wizards,away,0.377,0,WIN,100,160.61000061035156,11024.1,0.377,160.61
2023-11-25,New Orleans Pelicans,Utah Jazz,away,0.37,1,LOSS,100,-100.0,10924.1,0.37,158.77
2023-11-26,Chicago Bulls,Brooklyn Nets,home,0.646,1,WIN,100,154.8300018310547,11078.93,0.646,154.83
2023-11-26,San Antonio Spurs,Denver Nuggets,home,0.761,1,WIN,100,131.38999938964844,11210.32,0.761,131.39
2023-11-26,Minnesota Timberwolves,Memphis Grizzlies,away,0.264,0,WIN,100,135.8000030517578,11346.12,0.264,135.8
2023-11-26,Atlanta Hawks,Boston Celtics,home,0.8,1,WIN,100,125.02999877929688,11471.15,0.8,125.03
2023-11-26,Charlotte Hornets,Orlando Magic,home,0.691,1,WIN,100,144.66000366210938,11615.81,0.691,144.66
2023-11-26,Portland Trail Blazers,Milwaukee Bucks,home,0.793,1,WIN,100,126.1500015258789,11741.96,0.793,126.15
2023-11-27,Portland Trail Blazers,Indiana Pacers,home,0.787,0,LOSS,100,-100.0,11641.96,0.787,127.05
2023-11-27,Los Angeles Lakers,Philadelphia 76ers,home,0.69,1,WIN,100,145.02999877929688,11786.98,0.69,145.03
2023-11-27,New Orleans Pelicans,Utah Jazz,away,0.315,1,LOSS,100,-100.0,11686.98,0.315,146.03
2023-11-27,Denver Nuggets,LA Clippers,home,0.623,0,LOSS,100,-100.0,11586.98,0.623,160.41
2023-11-28,Charlotte Hornets,New York Knicks,home,0.714,1,WIN,100,140.10000610351562,11727.08,0.714,140.1
2023-11-28,Chicago Bulls,Boston Celtics,home,0.813,1,WIN,100,122.98999786376953,11850.08,0.813,122.99
2023-11-29,Houston Rockets,Denver Nuggets,home,0.647,1,WIN,100,154.58999633789062,12004.66,0.647,154.59
2023-11-29,Philadelphia 76ers,New Orleans Pelicans,away,0.391,1,LOSS,100,-100.0,11904.66,0.391,164.12
2023-11-29,Los Angeles Lakers,Detroit Pistons,away,0.317,0,WIN,100,146.47999572753906,12051.14,0.317,146.48
2023-11-29,Washington Wizards,Orlando Magic,home,0.772,1,WIN,100,129.5500030517578,12180.68,0.772,129.55
2023-11-30,Portland Trail Blazers,Cleveland Cavaliers,home,0.727,0,LOSS,100,-100.0,12080.68,0.727,137.51
2023-11-30,Charlotte Hornets,Brooklyn Nets,home,0.731,0,LOSS,100,-100.0,11980.68,0.731,136.84
2023-11-30,Detroit Pistons,New York Knicks,home,0.837,1,WIN,100,119.43000030517578,12100.11,0.837,119.43
2023-11-30,Los Angeles Lakers,Oklahoma City Thunder,home,0.73,1,WIN,100,137.0800018310547,12237.19,0.73,137.08
2023-11-30,Atlanta Hawks,San Antonio Spurs,away,0.388,0,WIN,100,163.49000549316406,12400.68,0.388,163.49
2023-11-30,Utah Jazz,Minnesota Timberwolves,home,0.838,1,WIN,100,119.3499984741211,12520.03,0.838,119.35
2023-11-30,Milwaukee Bucks,Chicago Bulls,away,0.367,1,LOSS,100,-100.0,12420.03,0.367,157.91
2023-12-01,Memphis Grizzlies,Dallas Mavericks,home,0.78,0,LOSS,100,-100.0,12320.03,0.78,128.22
2023-12-01,San Antonio Spurs,New Orleans Pelicans,home,0.764,1,WIN,100,130.88999938964844,12450.92,0.764,130.89
2023-12-01,Philadelphia 76ers,Boston Celtics,home,0.696,1,WIN,100,143.6999969482422,12594.62,0.696,143.7
2023-12-01,Washington Wizards,Orlando Magic,home,0.78,1,WIN,100,128.25999450683594,12722.89,0.78,128.26
2023-12-02,Memphis Grizzlies,Phoenix Suns,home,0.713,1,WIN,100,140.25999450683594,12863.15,0.713,140.26
2023-12-02,Oklahoma City Thunder,Dallas Mavericks,away,0.392,0,WIN,100,164.39999389648438,13027.55,0.392,164.4
2023-12-02,Atlanta Hawks,Milwaukee Bucks,home,0.612,1,WIN,100,163.52000427246094,13191.07,0.612,163.52
2023-12-02,Indiana Pacers,Miami Heat,home,0.617,0,LOSS,100,-100.0,13091.07,0.617,162.2
2023-12-02,Cleveland Cavaliers,Detroit Pistons,away,0.301,0,WIN,100,143.14999389648438,13234.22,0.301,143.15
2023-12-02,Minnesota Timberwolves,Charlotte Hornets,away,0.314,0,WIN,100,145.86000061035156,13380.08,0.314,145.86
2023-12-05,New York Knicks,Milwaukee Bucks,home,0.616,1,WIN,100,162.39999389648438,13542.49,0.616,162.4
2023-12-06,Utah Jazz,Dallas Mavericks,home,0.745,1,WIN,100,134.27999877929688,13676.76,0.745,134.28
2023-12-06,Philadelphia 76ers,Washington Wizards,away,0.336,0,WIN,100,150.52000427246094,13827.28,0.336,150.52
2023-12-06,San Antonio Spurs,Minnesota Timberwolves,home,0.753,1,WIN,100,132.72000122070312,13960.0,0.753,132.72
2023-12-06,Portland Trail Blazers,Golden State Warriors,home,0.674,1,WIN,100,148.32000732421875,14108.32,0.674,148.32
2023-12-07,Indiana Pacers,Milwaukee Bucks,home,0.656,0,LOSS,100,-100.0,14008.32,0.656,152.33
2023-12-08,Houston Rockets,Denver Nuggets,home,0.609,0,LOSS,100,-100.0,13908.32,0.609,164.31
2023-12-08,LA Clippers,Utah Jazz,away,0.286,0,WIN,100,140.02000427246094,14048.34,0.286,140.02
2023-12-08,Dallas Mavericks,Portland Trail Blazers,away,0.314,0,WIN,100,145.72000122070312,14194.06,0.314,145.72
2023-12-08,Golden State Warriors,Oklahoma City Thunder,home,0.664,1,WIN,100,150.6699981689453,14344.73,0.664,150.67
2023-12-08,Minnesota Timberwolves,Memphis Grizzlies,away,0.277,0,WIN,100,138.22000122070312,14482.96,0.277,138.22
2023-12-08,Washington Wizards,Brooklyn Nets,home,0.75,1,WIN,100,133.36000061035156,14616.32,0.75,133.36
2023-12-08,New York Knicks,Boston Celtics,home,0.759,1,WIN,100,131.8000030517578,14748.12,0.759,131.8
2023-12-08,Detroit Pistons,Orlando Magic,home,0.797,1,WIN,100,125.43000030517578,14873.55,0.797,125.43
2023-12-08,Atlanta Hawks,Philadelphia 76ers,home,0.676,1,WIN,100,147.9499969482422,15021.51,0.676,147.95
2023-12-11,Portland Trail Blazers,LA Clippers,home,0.774,1,WIN,100,129.2100067138672,15150.71,0.774,129.21
2023-12-11,Chicago Bulls,Milwaukee Bucks,home,0.772,1,WIN,100,129.57000732421875,15280.28,0.772,129.57
2023-12-11,Minnesota Timberwolves,New Orleans Pelicans,away,0.39,1,LOSS,100,-100.0,15180.28,0.39,164.02
2023-12-11,Dallas Mavericks,Memphis Grizzlies,away,0.316,0,WIN,100,146.3000030517578,15326.58,0.316,146.3
2023-12-11,Utah Jazz,Oklahoma City Thunder,home,0.783,1,WIN,100,127.7300033569336,15454.3,0.783,127.73
2023-12-11,San Antonio Spurs,Houston Rockets,home,0.752,1,WIN,100,132.9499969482422,15587.25,0.752,132.95
2023-12-11,Toronto Raptors,New York Knicks,home,0.65,1,WIN,100,153.72999572753906,15740.99,0.65,153.73
2023-12-11,Miami Heat,Charlotte Hornets,away,0.371,0,WIN,100,158.86000061035156,15899.85,0.371,158.86
2023-12-11,Indiana Pacers,Detroit Pistons,away,0.295,0,WIN,100,141.83999633789062,16041.69,0.295,141.84
2023-12-11,Washington Wizards,Philadelphia 76ers,home,0.795,1,WIN,100,125.76000213623047,16167.44,0.795,125.76
2023-12-11,Cleveland Cavaliers,Orlando Magic,home,0.665,1,WIN,100,150.2899932861328,16317.73,0.665,150.29
2023-12-12,Los Angeles Lakers,Dallas Mavericks,home,0.621,1,WIN,100,161.0800018310547,16478.81,0.621,161.08
2023-12-12,Cleveland Cavaliers,Boston Celtics,home,0.811,1,WIN,100,123.37999725341797,16602.18,0.811,123.38
2023-12-12,Sacramento Kings,LA Clippers,home,0.677,1,WIN,100,147.72999572753906,16749.91,0.677,147.73
2023-12-13,New York Knicks,Utah Jazz,away,0.304,1,LOSS,100,-100.0,16649.91,0.304,143.62
2023-12-13,Indiana Pacers,Milwaukee Bucks,home,0.663,1,WIN,100,150.83999633789062,16800.74,0.663,150.84
2023-12-13,Memphis Grizzlies,Houston Rockets,home,0.764,1,WIN,100,130.8699951171875,16931.61,0.764,130.87
2023-12-13,New Orleans Pelicans,Washington Wizards,away,0.395,0,WIN,100,165.39999389648438,17097.01,0.395,165.4
2023-12-13,Charlotte Hornets,Miami Heat,home,0.697,1,WIN,100,143.50999450683594,17240.52,0.697,143.51
2023-12-13,Philadelphia 76ers,Detroit Pistons,away,0.237,0,WIN,100,131.1300048828125,17371.65,0.237,131.13
2023-12-13,Los Angeles Lakers,San Antonio Spurs,away,0.357,0,WIN,100,155.47999572753906,17527.13,0.357,155.48
2023-12-14,Oklahoma City Thunder,Sacramento Kings,away,0.395,1,LOSS,100,-100.0,17427.13,0.395,165.23
2023-12-14,Golden State Warriors,LA Clippers,home,0.707,1,WIN,100,141.50999450683594,17568.63,0.707,141.51
2023-12-14,Cleveland Cavaliers,Boston Celtics,home,0.795,1,WIN,100,125.7300033569336,17694.37,0.795,125.73
2023-12-14,Chicago Bulls,Miami Heat,home,0.706,0,LOSS,100,-100.0,17594.37,0.706,141.62
2023-12-14,Brooklyn Nets,Denver Nuggets,home,0.654,1,WIN,100,152.8699951171875,17747.24,0.654,152.87
2023-12-15,Detroit Pistons,Philadelphia 76ers,home,0.814,1,WIN,100,122.87999725341797,17870.12,0.814,122.88
2023-12-15,New Orleans Pelicans,Charlotte Hornets,away,0.373,0,WIN,100,159.49000549316406,18029.61,0.373,159.49
2023-12-15,Orlando Magic,Boston Celtics,home,0.693,1,WIN,100,144.3800048828125,18174.0,0.693,144.38
2023-12-15,Los Angeles Lakers,San Antonio Spurs,away,0.327,1,LOSS,100,-100.0,18074.0,0.327,148.53
2023-12-15,Houston Rockets,Memphis Grizzlies,away,0.296,0,WIN,100,142.11000061035156,18216.11,0.296,142.11
2023-12-16,New York Knicks,LA Clippers,home,0.671,1,WIN,100,148.97000122070312,18365.08,0.671,148.97
2023-12-16,Utah Jazz,Sacramento Kings,home,0.712,1,WIN,100,140.42999267578125,18505.51,0.712,140.43
2023-12-16,Dallas Mavericks,Portland Trail Blazers,away,0.31,0,WIN,100,145.0,18650.51,0.31,145.0
2023-12-16,Chicago Bulls,Miami Heat,home,0.715,1,WIN,100,139.8699951171875,18790.38,0.715,139.87
2023-12-16,Atlanta Hawks,Cleveland Cavaliers,home,0.635,1,WIN,100,157.52999877929688,18947.91,0.635,157.53
2023-12-16,Philadelphia 76ers,Charlotte Hornets,away,0.337,0,WIN,100,150.86000061035156,19098.76,0.337,150.86
2023-12-16,Detroit Pistons,Milwaukee Bucks,home,0.819,1,WIN,100,122.1500015258789,19220.91,0.819,122.15
2023-12-16,Indiana Pacers,Minnesota Timberwolves,home,0.727,1,WIN,100,137.5500030517578,19358.46,0.727,137.55
2023-12-17,Orlando Magic,Boston Celtics,home,0.683,1,WIN,100,146.41000366210938,19504.86,0.683,146.41
2023-12-17,New Orleans Pelicans,San Antonio Spurs,away,0.375,0,WIN,100,159.94000244140625,19664.8,0.375,159.94
2023-12-17,Houston Rockets,Milwaukee Bucks,home,0.641,1,WIN,100,155.94000244140625,19820.75,0.641,155.94
2023-12-17,Washington Wizards,Phoenix Suns,home,0.751,1,WIN,100,133.0800018310547,19953.83,0.751,133.08
2023-12-17,Golden State Warriors,Portland Trail Blazers,away,0.37,0,WIN,100,158.7100067138672,20112.54,0.37,158.71
2023-12-18,Brooklyn Nets,Utah Jazz,away,0.308,1,LOSS,100,-100.0,20012.54,0.308,144.55
2023-12-18,Washington Wizards,Sacramento Kings,home,0.741,1,WIN,100,134.97999572753906,20147.52,0.741,134.98
2023-12-18,Dallas Mavericks,Denver Nuggets,home,0.61,1,WIN,100,163.9499969482422,20311.46,0.61,163.95
2023-12-18,Memphis Grizzlies,Oklahoma City Thunder,home,0.777,1,WIN,100,128.7100067138672,20440.17,0.777,128.71
2023-12-18,Detroit Pistons,Atlanta Hawks,home,0.648,1,WIN,100,154.2899932861328,20594.46,0.648,154.29
2023-12-18,Charlotte Hornets,Toronto Raptors,home,0.639,1,WIN,100,156.5,20750.96,0.639,156.5
2023-12-18,Chicago Bulls,Philadelphia 76ers,home,0.795,0,LOSS,100,-100.0,20650.96,0.795,125.8
2023-12-19,Memphis Grizzlies,New Orleans Pelicans,home,0.764,0,LOSS,100,-100.0,20550.96,0.764,130.88
2023-12-19,San Antonio Spurs,Milwaukee Bucks,home,0.765,1,WIN,100,130.6999969482422,20681.65,0.765,130.7
2023-12-19,Phoenix Suns,Portland Trail Blazers,away,0.288,1,LOSS,100,-100.0,20581.65,0.288,140.38
2023-12-19,Boston Celtics,Golden State Warriors,away,0.389,1,LOSS,100,-100.0,20481.65,0.389,163.69
2023-12-20,Atlanta Hawks,Houston Rockets,home,0.669,0,LOSS,100,-100.0,20381.65,0.669,149.4
2023-12-20,Utah Jazz,Cleveland Cavaliers,home,0.702,1,WIN,100,142.49000549316406,20524.14,0.702,142.49
2023-12-20,Charlotte Hornets,Indiana Pacers,home,0.686,1,WIN,100,145.85000610351562,20669.99,0.686,145.85
2023-12-20,Denver Nuggets,Toronto Raptors,away,0.365,0,WIN,100,157.4499969482422,20827.44,0.365,157.45
2023-12-21,Orlando Magic,Milwaukee Bucks,home,0.701,1,WIN,100,142.61000061035156,20970.05,0.701,142.61
2023-12-21,Los Angeles Lakers,Minnesota Timberwolves,home,0.749,1,WIN,100,133.47000122070312,21103.52,0.749,133.47
2023-12-21,LA Clippers,Oklahoma City Thunder,home,0.628,1,WIN,100,159.35000610351562,21262.86,0.628,159.35
